날짜,종목코드,종목명,업종명,시장구분,시가,고가,저가,종가,거래량,시가총액
2025-03-14,469750,아이비젼웍스,기계·장비,KOSDAQ,1020,1047,1010,1035,103914,35124257835
2025-03-14,460470,아이빔테크놀로지,의료·정밀기기,KOSDAQ,4920,5090,4920,5040,110595,76025224800
2025-03-14,099190,아이센스,의료·정밀기기,KOSDAQ,15530,15900,15430,15590,43767,430927446070
2025-03-14,461300,아이스크림미디어,IT 서비스,KOSDAQ,13750,13980,13190,13200,129992,173420715600
2025-03-14,289010,아이스크림에듀,오락·문화,KOSDAQ,2105,2125,2095,2115,10663,27207438255
2025-03-14,214430,아이쓰리시스템,전기·전자,KOSDAQ,59600,60200,56300,57000,88841,405085320000
2025-03-14,040910,아이씨디,기계·장비,KOSDAQ,6000,6090,5900,5900,34446,109588222500
2025-03-14,368600,아이씨에이치,전기·전자,KOSDAQ,3035,3035,2980,2990,12750,52439654540
2025-03-14,456010,아이씨티케이,전기·전자,KOSDAQ,13310,13670,13150,13250,2129538,175918342000
2025-03-14,052860,아이앤씨,전기·전자,KOSDAQ,2125,2240,2115,2150,5293,38405136100
2025-03-14,464500,아이언디바이스,전기·전자,KOSDAQ,3975,4075,3960,4045,132232,56481398835
2025-03-14,212710,아이에스티이,전기·전자,KOSDAQ,12100,12560,11960,12270,695062,111650595060
2025-03-14,038880,아이에이,전기·전자,KOSDAQ,254,260,249,255,1062195,95808899625
2025-03-14,307180,아이엘사이언스,전기·전자,KOSDAQ,2915,3010,2885,2935,114460,79370700180
2025-03-14,101390,아이엠,전기·전자,KOSDAQ,853,975,845,940,592725,12202933360
2025-03-14,461030,아이엠비디엑스,일반서비스,KOSDAQ,9980,10320,9980,10160,64821,142420340000
2025-03-14,451220,아이엠티,기계·장비,KOSDAQ,9940,10320,9940,10210,47827,80399778310
2025-03-14,090150,아이윈,운송장비·부품,KOSDAQ,800,814,795,804,45556,33667735572
2025-03-14,123010,아이윈플러스,전기·전자,KOSDAQ,1555,1555,1410,1461,1964274,47714129862
2025-03-14,031310,아이즈비전,통신,KOSDAQ,1720,1720,1690,1690,27843,42815534840
2025-03-14,462980,아이지넷,IT 서비스,KOSDAQ,3360,3390,3320,3320,98845,60538330840
2025-03-14,185490,아이진,일반서비스,KOSDAQ,2495,2560,2475,2550,26735,68925949200
2025-03-14,059100,아이컴포넌트,전기·전자,KOSDAQ,5150,5150,5050,5110,8796,36132094600
2025-03-14,262840,아이퀘스트,IT 서비스,KOSDAQ,2340,2390,2305,2370,9623,45717300000
2025-03-14,175250,아이큐어,제약,KOSDAQ,1659,1682,1650,1668,46414,62647357824
2025-03-14,052460,아이크래프트,IT 서비스,KOSDAQ,2290,2335,2290,2290,26938,33452173440
2025-03-14,119830,아이텍,일반서비스,KOSDAQ,6140,6280,6140,6170,131900,132249612490
2025-03-14,052770,아이톡시,유통,KOSDAQ,1244,1330,1197,1229,401193,60196353634
2025-03-14,124500,아이티센,IT 서비스,KOSDAQ,6370,6570,6310,6320,213112,146652610640
2025-03-14,010280,아이티센엔텍,IT 서비스,KOSDAQ,768,772,747,750,422872,48842839500
2025-03-14,372800,아이티아이즈,IT 서비스,KOSDAQ,4650,4650,4400,4510,3790,27181724900
2025-03-14,084850,아이티엠반도체,전기·전자,KOSDAQ,11910,12340,11860,12290,30691,278773258860
2025-03-14,114840,아이패밀리에스씨,화학,KOSDAQ,21300,21500,20950,20950,53341,362851905000
2025-03-14,027360,아주IB투자,금융,KOSDAQ,2145,2165,2130,2155,136632,260637349930
2025-03-14,032080,아즈텍WB,섬유·의류,KOSDAQ,1300,1300,1283,1293,11214,27787900497
2025-03-14,013310,아진산업,운송장비·부품,KOSDAQ,2700,2730,2655,2670,92638,103613573940
2025-03-14,059120,아진엑스텍,전기·전자,KOSDAQ,7350,7880,7350,7790,96328,75941562840
2025-03-14,203690,아크솔루션스,종이·목재,KOSDAQ,0,0,0,4425,0,69648384900
2025-03-14,158430,아톤,IT 서비스,KOSDAQ,5810,5890,5750,5850,351425,145073278350
2025-03-14,200350,아티스트스튜디오,오락·문화,KOSDAQ,13370,13750,13290,13740,140841,137345383500
2025-03-14,321820,아티스트유나이티드,IT 서비스,KOSDAQ,10030,10180,10000,10120,39507,157784725120
2025-03-14,001540,안국약품,제약,KOSDAQ,6540,6560,6470,6560,5798,85558275200
2025-03-14,053800,안랩,IT 서비스,KOSDAQ,71600,74800,71600,73500,62493,817798191000
2025-03-14,065660,안트로젠,유통,KOSDAQ,18280,19800,18280,19740,56262,197520414000
2025-03-14,297570,알로이스,전기·전자,KOSDAQ,676,698,669,670,118074,23196216060
2025-03-14,260660,알리코제약,제약,KOSDAQ,4300,5160,4300,4690,10081651,71883728490
2025-03-14,354320,알멕,금속,KOSDAQ,30700,31300,29550,29550,193970,188865308550
2025-03-14,361570,알비더블유,오락·문화,KOSDAQ,2735,2815,2595,2625,201539,75451138875
2025-03-14,131370,알서포트,IT 서비스,KOSDAQ,2855,2895,2855,2880,39068,153409199040
2025-03-14,140670,알에스오토메이션,전기·전자,KOSDAQ,15240,17450,15240,16920,1148426,157409128800
2025-03-14,096610,알에프세미,전기·전자,KOSDAQ,0,0,0,2965,0,51550708615
2025-03-14,061040,알에프텍,전기·전자,KOSDAQ,3195,3265,3130,3265,55256,104771430635
2025-03-14,148250,알엔투테크놀로지,전기·전자,KOSDAQ,7910,8570,7710,8050,52121,61818912400
2025-03-14,347860,알체라,IT 서비스,KOSDAQ,1351,1421,1351,1420,275637,54969564620
2025-03-14,196170,알테오젠,일반서비스,KOSDAQ,379000,403000,372500,392000,1017097,20900980576000
2025-03-14,123750,알톤,운송장비·부품,KOSDAQ,1591,1620,1533,1590,62383,20266612230
2025-03-14,085810,알티캐스트,IT 서비스,KOSDAQ,1400,1428,1306,1377,237724,67551168159
2025-03-14,043100,알파녹스,의료·정밀기기,KOSDAQ,1298,1328,1258,1315,48858,21806601605
2025-03-14,117670,알파홀딩스,전기·전자,KOSDAQ,1167,1200,1100,1160,50820,71217829960
2025-03-14,314140,알피바이오,제약,KOSDAQ,5590,6960,5540,5670,2398599,49138266870
2025-03-14,291650,압타머사이언스,일반서비스,KOSDAQ,930,949,926,938,101821,27464876376
2025-03-14,293780,압타바이오,일반서비스,KOSDAQ,7080,7480,7080,7460,54150,200534945600
2025-03-14,196300,애니젠,제약,KOSDAQ,10700,11010,10110,10200,280126,61234547400
2025-03-14,310200,애니플러스,오락·문화,KOSDAQ,3030,3040,3000,3040,64328,138383776160
2025-03-14,179530,애드바이오텍,제약,KOSDAQ,1853,1942,1850,1863,51011,17028647172
2025-03-14,900100,애머릿지,유통,KOSDAQ,996,1015,984,1004,37527,44314508828
2025-03-14,052790,액토즈소프트,IT 서비스,KOSDAQ,6680,6820,6660,6810,7221,77161644780
2025-03-14,290740,액트로,전기·전자,KOSDAQ,6090,6160,5990,6160,10274,62000467760
2025-03-14,238090,앤디포스,화학,KOSDAQ,1787,1794,1761,1769,9821,41644565007
2025-03-14,092600,앤씨앤,전기·전자,KOSDAQ,707,730,707,716,80885,17959798172
2025-03-14,129890,앱코,전기·전자,KOSDAQ,937,954,930,942,48506,47706092220
2025-03-14,174900,앱클론,제약,KOSDAQ,12500,12700,12180,12310,42334,216524836950
2025-03-14,270520,앱트뉴로사이언스,일반서비스,KOSDAQ,1000,1056,998,1022,658240,162284183292
2025-03-14,255440,야스,기계·장비,KOSDAQ,7790,7790,7600,7730,3175,100938340000
2025-03-14,030960,양지사,출판·매체복제,KOSDAQ,10550,10750,10150,10150,275757,162197000000
2025-03-14,102120,어보브반도체,전기·전자,KOSDAQ,11890,13100,11850,12440,1839712,221192567320
2025-03-14,238120,얼라인드,의료·정밀기기,KOSDAQ,3040,3055,3000,3020,40982,43424265920
2025-03-14,019990,에너토크,기계·장비,KOSDAQ,5790,5950,5780,5780,32306,56390188640
2025-03-14,435570,에르코스,음식료·담배,KOSDAQ,7900,8270,7770,8140,745444,57140797560
2025-03-14,270660,에브리봇,전기·전자,KOSDAQ,15770,16640,15770,16190,138874,198517602980
2025-03-14,038680,에스넷,IT 서비스,KOSDAQ,4045,4190,4045,4160,42519,81326656320
2025-03-14,217480,에스디생명공학,화학,KOSDAQ,0,0,0,499,0,54756837359
2025-03-14,121890,에스디시스템,전기·전자,KOSDAQ,1600,1610,1580,1600,29858,21266313600
2025-03-14,304360,에스바이오메딕스,제약,KOSDAQ,25500,26450,25450,25700,84886,301866957200
2025-03-14,389500,에스비비테크,기계·장비,KOSDAQ,20900,24700,20050,24150,297489,149123931600
2025-03-14,042110,에스씨디,전기·전자,KOSDAQ,1426,1434,1415,1432,56415,69207935648
2025-03-14,298060,에스씨엠생명과학,제약,KOSDAQ,1290,1517,1168,1182,5129516,24192287136
2025-03-14,065420,에스아이리소스,화학,KOSDAQ,260,274,246,247,1227891,17679592853
2025-03-14,103230,에스앤더블류,기계·장비,KOSDAQ,2860,3050,2860,3000,12800,21600000000
2025-03-14,260970,에스앤디,음식료·담배,KOSDAQ,70200,75000,70200,74500,59790,215510173000
2025-03-14,101490,에스앤에스텍,전기·전자,KOSDAQ,31400,34550,31100,33600,617458,720768619200
2025-03-14,095910,에스에너지,전기·전자,KOSDAQ,1404,1415,1343,1399,35601,27481645422
2025-03-14,275630,에스에스알,IT 서비스,KOSDAQ,3220,3220,3095,3120,17939,18776125680
2025-03-14,031330,에스에이엠티,유통,KOSDAQ,2790,2845,2790,2815,321334,281486113605
2025-03-14,060540,에스에이티,의료·정밀기기,KOSDAQ,1511,1535,1511,1532,41069,40036224792
2025-03-14,351320,에스에이티이엔지,기계·장비,KOSDAQ,2215,2595,2215,2360,405050,51957490960
2025-03-14,056190,에스에프에이,기계·장비,KOSDAQ,19390,19790,19070,19650,234842,705607134000
2025-03-14,246250,에스엘에스바이오,일반서비스,KOSDAQ,1593,1622,1593,1622,23244,24894790132
2025-03-14,041510,에스엠,오락·문화,KOSDAQ,92800,93800,90500,91200,156233,2129850782400
2025-03-14,460870,에스엠씨지,비금속,KOSDAQ,3830,4045,3745,3905,6727598,71864906025
2025-03-14,007820,에스엠코어,기계·장비,KOSDAQ,4600,4690,4550,4580,76123,91755472680
2025-03-14,464080,에스오에스랩,의료·정밀기기,KOSDAQ,11590,12100,11580,11900,511289,210413777000
2025-03-14,109610,에스와이,금속,KOSDAQ,3890,3950,3885,3925,151609,191961545000
2025-03-14,365330,에스와이스틸텍,금속,KOSDAQ,6110,6140,6000,6090,368562,186414900000
2025-03-14,306040,에스제이그룹,섬유·의류,KOSDAQ,4565,4715,4510,4645,24137,45826771060
2025-03-14,398120,에스지헬스케어,의료·정밀기기,KOSDAQ,3050,3155,3005,3100,138444,34331570000
2025-03-14,457940,에스케이증권제10호스팩,금융,KOSDAQ,2105,2105,2080,2080,2012,6884800000
2025-03-14,472230,에스케이증권제11호스팩,금융,KOSDAQ,2045,2045,2030,2045,410,8496975000
2025-03-14,473000,에스케이증권제12호스팩,금융,KOSDAQ,2070,2070,2060,2070,7,6851700000
2025-03-14,473950,에스케이증권제13호스팩,금융,KOSDAQ,2015,2025,2000,2020,14454,8928400000
2025-03-14,435870,에스케이증권제8호스팩,금융,KOSDAQ,2105,2110,2105,2110,9869,7849200000
2025-03-14,455910,에스케이증권제9호스팩,금융,KOSDAQ,2080,2085,2050,2080,3687,10441600000
2025-03-14,475660,에스켐,화학,KOSDAQ,5530,5660,5450,5660,29087,44882866100
2025-03-14,096630,에스코넥,전기·전자,KOSDAQ,609,617,606,614,135605,48740312224
2025-03-14,069510,에스텍,전기·전자,KOSDAQ,11490,11490,11300,11350,4124,123828500000
2025-03-14,234300,에스트래픽,IT 서비스,KOSDAQ,3670,3765,3670,3740,39893,104008831520
2025-03-14,039440,에스티아이,기계·장비,KOSDAQ,20100,21250,20000,20900,330306,330847000000
2025-03-14,098660,에스티오,섬유·의류,KOSDAQ,2400,2500,2285,2420,61232,30252361920
2025-03-14,052020,에스티큐브,유통,KOSDAQ,7110,7440,6910,7290,172771,495598191390
2025-03-14,237690,에스티팜,제약,KOSDAQ,74800,76500,74100,75600,81835,1523558332800
2025-03-14,050760,에스폴리텍,화학,KOSDAQ,1511,1560,1445,1500,77383,24502017000
2025-03-14,288620,에스퓨얼셀,전기·전자,KOSDAQ,8600,8670,8500,8500,4033,59324186000
2025-03-14,443670,에스피소프트,IT 서비스,KOSDAQ,7810,8050,7810,7960,129762,192643080320
2025-03-14,317830,에스피시스템스,기계·장비,KOSDAQ,8790,9130,8700,8880,214734,95671503840
2025-03-14,058610,에스피지,전기·전자,KOSDAQ,25000,26300,24850,25950,342170,575502492000
2025-03-14,043340,에쎈테크,기계·장비,KOSDAQ,547,557,542,554,10558,52630000000
2025-03-14,163280,에어레인,기계·장비,KOSDAQ,14890,15800,14770,15000,805985,122621835000
2025-03-14,054630,에이디칩스,기타제조,KOSDAQ,0,0,0,1580,0,12594094680
2025-03-14,200710,에이디테크놀로지,전기·전자,KOSDAQ,17170,18030,17170,18000,68062,241934796000
2025-03-14,475580,에이럭스,기타제조,KOSDAQ,12760,12940,12560,12910,177385,175251959000
2025-03-14,096690,에이루트,전기·전자,KOSDAQ,1202,1202,1153,1190,25434,39837854910
2025-03-14,298380,에이비엘바이오,제약,KOSDAQ,36750,38550,36700,37650,588676,1817815116300
2025-03-14,203400,에이비온,일반서비스,KOSDAQ,6170,6200,5910,6190,101487,177265598850
2025-03-14,195990,에이비프로바이오,기계·장비,KOSDAQ,298,306,290,296,585456,84268157416
2025-03-14,003800,에이스침대,기타제조,KOSDAQ,25000,25500,24850,25000,479,277250000000
2025-03-14,088800,에이스테크,전기·전자,KOSDAQ,648,660,595,600,684983,135911581800
2025-03-14,241840,에이스토리,오락·문화,KOSDAQ,7980,8300,7980,8200,43181,78227950800
2025-03-14,453860,에이에스텍,화학,KOSDAQ,21400,22000,20950,21600,41179,122195844000
2025-03-14,312610,에이에프더블류,전기·전자,KOSDAQ,1260,1275,1212,1218,56103,24672889584
2025-03-14,172670,에이엘티,전기·전자,KOSDAQ,11260,11510,11110,11400,165291,102146952600
2025-03-14,445090,에이직랜드,전기·전자,KOSDAQ,31800,33650,31800,33450,86321,363657027000
2025-03-14,295310,에이치브이엠,금속,KOSDAQ,24000,24050,23450,24000,155687,285646344000
2025-03-14,072990,에이치시티,일반서비스,KOSDAQ,9650,9700,9530,9640,34265,70249967240
2025-03-14,044990,에이치엔에스하이텍,전기·전자,KOSDAQ,16550,16550,16150,16230,3630,130425318720
2025-03-14,239610,에이치엘사이언스,음식료·담배,KOSDAQ,11230,11230,11060,11230,1267,60553451450
2025-03-14,462020,에이치엠씨제6호스팩,금융,KOSDAQ,2010,2015,2005,2015,15023,8755175000
2025-03-14,477340,에이치엠씨제7호스팩,금융,KOSDAQ,1991,1995,1985,1989,18216,14937390000
2025-03-14,148930,에이치와이티씨,금속,KOSDAQ,3865,4025,3860,3900,14830,39683330700
2025-03-14,376270,에이치이엠파마,일반서비스,KOSDAQ,21250,22050,20800,21650,110014,150728144350
2025-03-14,044780,에이치케이,기계·장비,KOSDAQ,1064,1091,1054,1073,10285,19856709451
2025-03-14,357230,에이치피오,음식료·담배,KOSDAQ,2570,2580,2530,2570,7741,108169981590
2025-03-14,355690,에이텀,전기·전자,KOSDAQ,7400,7500,7210,7310,12716,39510403800
2025-03-14,071670,에이테크솔루션,기계·장비,KOSDAQ,6210,6210,5910,6160,6087,61600000000
2025-03-14,045660,에이텍,전기·전자,KOSDAQ,31950,33650,31550,33150,524944,273819000000
2025-03-14,224110,에이텍모빌리티,전기·전자,KOSDAQ,19140,20200,19050,20100,82933,107334000000
2025-03-14,021080,에이티넘인베스트,금융,KOSDAQ,2080,2105,2080,2095,37354,100560000000
2025-03-14,200470,에이팩트,전기·전자,KOSDAQ,2430,2565,2430,2565,115746,108658768545
2025-03-14,262260,에이프로,전기·전자,KOSDAQ,5300,5350,5100,5170,86678,74800345840
2025-03-14,397030,에이프릴바이오,일반서비스,KOSDAQ,16710,17470,16670,16950,181907,381139327200
2025-03-14,230240,에치에프알,전기·전자,KOSDAQ,23150,23500,22450,22450,60597,298787050000
2025-03-14,230360,에코마케팅,일반서비스,KOSDAQ,8980,9150,8930,8980,36232,282582900420
2025-03-14,038870,에코바이오,일반서비스,KOSDAQ,3625,3715,3625,3695,29150,51785236555
2025-03-14,097780,에코볼트,운송장비·부품,KOSDAQ,930,951,929,946,56513,64072899748
2025-03-14,448280,에코아이,일반서비스,KOSDAQ,20100,20850,19940,20550,19521,202973233650
2025-03-14,101360,에코앤드림,화학,KOSDAQ,27600,28150,27200,27750,163892,493564663500
2025-03-14,128540,에코캡,운송장비·부품,KOSDAQ,1560,1800,1560,1682,1299418,44893353720
2025-03-14,086520,에코프로,금융,KOSDAQ,57700,59800,56600,59800,827518,7961672732000
2025-03-14,247540,에코프로비엠,전기·전자,KOSDAQ,115300,116300,111200,112500,676347,11002651200000
2025-03-14,383310,에코프로에이치엔,화학,KOSDAQ,27850,28700,27850,28200,61541,591493082400
2025-03-14,038110,에코플라스틱,운송장비·부품,KOSDAQ,2515,2555,2500,2515,74707,103540965550
2025-03-14,073540,에프알텍,전기·전자,KOSDAQ,1482,1498,1462,1481,16744,16883400000
2025-03-14,064850,에프앤가이드,IT 서비스,KOSDAQ,6910,7060,6890,6960,22757,79415910720
2025-03-14,036810,에프에스티,전기·전자,KOSDAQ,20800,21700,20750,21400,115946,465595284600
2025-03-14,173940,에프엔씨엔터,오락·문화,KOSDAQ,3195,3195,3150,3170,1641,48795201360
2025-03-14,083500,에프엔에스테크,기계·장비,KOSDAQ,10200,10450,10020,10380,47189,89015994360
2025-03-14,054940,엑사이엔씨,건설,KOSDAQ,743,746,736,746,57190,24747466808
2025-03-14,950130,엑세스바이오,제약,KOSDAQ,5070,5170,5070,5110,39900,192789221520
2025-03-14,373110,엑셀세라퓨틱스,제약,KOSDAQ,4335,4385,4280,4320,66525,47254155840
2025-03-14,205100,엑셈,IT 서비스,KOSDAQ,1977,2050,1976,2025,796675,145725947775
2025-03-14,356680,엑스게이트,IT 서비스,KOSDAQ,9150,9500,8840,9430,2958997,269165129560
2025-03-14,070300,엑스큐어,IT 서비스,KOSDAQ,2590,2685,2510,2580,50423,25615586760
2025-03-14,317770,엑스페릭스,전기·전자,KOSDAQ,3920,4310,3905,4175,2593816,100837397250
2025-03-14,373200,엑스플러스,기타제조,KOSDAQ,590,616,583,610,560107,54736005770
2025-03-14,069920,엑시온그룹,유통,KOSDAQ,639,640,610,636,73387,22383457776
2025-03-14,092870,엑시콘,기계·장비,KOSDAQ,11800,12550,11750,12480,173282,162873946560
2025-03-14,317870,엔바이오니아,기타제조,KOSDAQ,17400,17500,17070,17210,9020,146401167500
2025-03-14,067570,엔브이에이치코리아,운송장비·부품,KOSDAQ,2150,2155,2120,2145,91837,90454650000
2025-03-14,236810,엔비티,일반서비스,KOSDAQ,2930,3100,2930,2975,98961,50501892350
2025-03-14,333620,엔시스,전기·전자,KOSDAQ,8250,8470,8140,8250,42839,87089838000
2025-03-14,101400,엔시트론,전기·전자,KOSDAQ,425,426,408,414,146741,26790938982
2025-03-14,078860,엔에스이엔엠,오락·문화,KOSDAQ,1722,1780,1693,1730,166783,91093617100
2025-03-14,437780,엔에이치스팩24호,금융,KOSDAQ,2120,2120,2110,2120,9416,10663600000
2025-03-14,438580,엔에이치스팩25호,금융,KOSDAQ,2135,2135,2120,2130,5727,6432600000
2025-03-14,439410,엔에이치스팩26호,금융,KOSDAQ,2110,2125,2110,2125,10886,18700000000
2025-03-14,440820,엔에이치스팩27호,금융,KOSDAQ,2110,2110,2105,2110,34667,16458000000
2025-03-14,451700,엔에이치스팩29호,금융,KOSDAQ,2025,2030,2020,2030,25834,29130500000
2025-03-14,466910,엔에이치스팩30호,금융,KOSDAQ,2000,2000,1992,1994,6675,18145400000
2025-03-14,481890,엔에이치스팩31호,금융,KOSDAQ,2010,2010,1961,2010,5385,12753450000
2025-03-14,265740,엔에프씨,화학,KOSDAQ,5100,5260,5050,5160,23376,46088088000
2025-03-14,354200,엔젠바이오,일반서비스,KOSDAQ,1734,1747,1721,1723,32267,34147678682
2025-03-14,455900,엔젤로보틱스,기계·장비,KOSDAQ,27200,28850,27200,28850,385454,432494129350
2025-03-14,419080,엔젯,기계·장비,KOSDAQ,8900,9520,8800,9220,19234,97413697940
2025-03-14,208860,엔지스테크널러지,IT 서비스,KOSDAQ,0,0,0,2205,0,67316270805
2025-03-14,183490,엔지켐생명과학,제약,KOSDAQ,1223,1261,1175,1255,113918,106757280310
2025-03-14,182400,엔케이맥스,제약,KOSDAQ,0,0,0,2020,0,172748038620
2025-03-14,348370,엔켐,화학,KOSDAQ,85300,88400,83000,84000,264802,1780320864000
2025-03-14,069410,엔텔스,IT 서비스,KOSDAQ,3995,4015,3955,4015,15688,41132968360
